system,rho,topic,RR,RBP05,RBP085,AP
APL985L,1.7,389,0.0071602314700062565,3.2869204384208823e-34,5.17517490409147e-10,0.00010253867302744984
APL985L,1.7,390,1.0,0.5456488503303139,0.3906539394674995,0.04613313494273279
APL985L,1.7,391,1.0,0.6905816819941681,0.33203499788593277,0.05960135471095685
APL985L,1.7,392,1.0,0.6217012829265683,0.6250623697299988,0.2750089916003289
APL985L,1.7,393,1.0,0.8029297510797057,0.5915809496730645,0.11384547402928488
APL985L,1.7,394,1.0,0.5000542110847569,0.16664532786345335,0.07545047730546012
APL985L,1.7,395,0.25,0.11245674557611245,0.3040795794714504,0.1869893092467056
APL985L,1.7,396,1.0,0.9572156694151049,0.741818014319695,0.34793709568952935
APL985L,1.7,397,0.008165119194891575,9.860761315262646e-34,1.5525509166838465e-09,0.013852494565503923
APL985L,1.7,398,1.0,0.960243013165105,0.7837758998524973,0.18184761053164758
APL985L,1.7,399,0.41666666666666663,0.22698586781685334,0.246480857741542,0.05922987388410183
APL985L,1.7,400,1.0,0.9967558118941822,0.8894955163655257,0.41099589919894014
APL985LC,1.7,351,1.0,0.7695530361597154,0.57381621042903,0.21796428751899433
APL985LC,1.7,352,0.12686507936507938,0.006108962167820568,0.10370050514045029,0.0317008740200745
APL985LC,1.7,353,1.0,0.5821617762243989,0.5025083133276012,0.30142494251274476
APL985LC,1.7,354,1.0,0.5396487553865883,0.33908295458554183,0.15143517886156643
APL985LC,1.7,355,1.0,0.5365125444203289,0.24589491954049042,0.06647155410837108
APL985LC,1.7,356,0.113975468975469,0.003081618413343055,0.06122259397015766,0.054767782843564226
APL985LC,1.7,357,1.0,0.9207033793102406,0.6565222136395498,0.1806805825450046
APL985LC,1.7,358,0.41666666666666663,0.2270940992573244,0.2726990133159765,0.09637120007829629
APL985LC,1.7,359,0.113975468975469,0.0030814912584092888,0.056250583608411224,0.03345668091244262
APL985LC,1.7,360,1.0,0.9998913235083057,0.9553133124102355,0.3768371331331345
APL985LC,1.7,361,0.41666666666666663,0.2635523054334853,0.34645656951128184,0.2913487364394028
APL985LC,1.7,362,0.20555555555555557,0.03959403567985755,0.15227382293167957,0.06644585854884351
APL985LC,1.7,363,0.41666666666666663,0.1905274073263475,0.1622592520801439,0.07551829431340529
APL985LC,1.7,364,1.0,0.9237846162610212,0.7030662927946763,0.5260296921727298
APL985LC,1.7,365,1.0,0.9968635982879075,0.897784297655382,0.5774818918847374
APL985LC,1.7,366,1.0,0.7666344324710409,0.5780962307378752,0.3119724926732482
APL985LC,1.7,367,0.23333333333333334,0.08524294958763824,0.39541882319030686,0.06787693207710287
APL985LC,1.7,368,1.0,0.9572700076525568,0.7631832084076514,0.4006663304715961
APL985LC,1.7,369,1.0,0.9115666919287382,0.4960569982013157,0.4079970831643165
APL985LC,1.7,370,0.5,0.4208660125656304,0.5565831460883706,0.21968563855409942
APL985LC,1.7,371,0.03660278412487863,6.357634750505289e-08,0.00235824816759306,0.004713893086330492
APL985LC,1.7,372,1.0,0.5729708777559009,0.32514788369442915,0.10683899783006778
APL985LC,1.7,373,1.0,0.9571612040216001,0.7153479884486819,0.33307923510262755
APL985LC,1.7,374,0.41666666666666663,0.2696074379768728,0.44792911574155364,0.13934327667343616
APL985LC,1.7,375,0.5,0.42075720892683793,0.5078508012859827,0.15263899983611476
APL985LC,1.7,376,0.03660278412487863,6.357634750505289e-08,0.0023582486851089963,0.002449124114095849
APL985LC,1.7,377,1.0,0.7239583969119195,0.34954421792823576,0.10300642841405758
APL985LC,1.7,378,0.06420692358514855,5.421108475679324e-05,0.01664532734593904,0.005069706459157005
APL985LC,1.7,379,1.0,0.5031897862752279,0.2348224919221119,0.12654406602849602
APL985LC,1.7,380,1.0,0.69052734375,0.30989875490459445,0.32013884227591644
APL985LC,1.7,381,1.0,0.5001082950168186,0.1785741588742062,0.050997242891090706
APL985LC,1.7,382,0.41666666666666663,0.26663392384570883,0.40755533912698194,0.26074816589142497
APL985LC,1.7,383,0.113975468975469,0.0030273437533581346,0.04234733875693014,0.006742043548577842
APL985LC,1.7,384,1.0,0.7270400789049684,0.413517887319579,0.22162696130462098
APL985LC,1.7,385,1.0,0.5395399517455571,0.29008947944692354,0.06821412560749589
APL985LC,1.7,386,0.007806531475706094,6.573840876841765e-34,1.0350334262746933e-09,0.0042179128221309205
APL985LC,1.7,387,1.0,0.7241749233725674,0.4047259954338296,0.14415606317637816
APL985LC,1.7,388,0.20555555555555557,0.04262144300508568,0.1964638791295324,0.06956912999127662
APL985LC,1.7,389,0.012265147857632752,9.856383386231298e-21,1.1239864614053189e-06,0.00011100131335556262
APL985LC,1.7,390,1.0,0.8030921300263473,0.6318272989574164,0.06660809896248215
APL985LC,1.7,391,1.0,0.6905817455682768,0.3341388518732949,0.05392658455309518
APL985LC,1.7,392,1.0,0.6217012829265683,0.625063496821564,0.3037836943028511
APL985LC,1.7,393,1.0,0.8029298782290426,0.5959102381694492,0.10679950540172883
APL985LC,1.7,394,1.0,0.5030274073263475,0.1943206265411331,0.08332230908429154
APL985LC,1.7,395,0.25,0.11245674557611245,0.3040795794714519,0.18615279067135904
APL985LC,1.7,396,1.0,0.9572155422590518,0.7367098121298213,0.2684610589007704
APL985LC,1.7,397,0.012265147857632752,9.856383386231626e-21,1.1245039851139028e-06,0.01248471655442698
APL985LC,1.7,398,1.0,0.6935548146526951,0.3565787535997805,0.05748052248632271
APL985LC,1.7,399,0.41666666666666663,0.22395846048602835,0.20164695103423189,0.034651308836234886
APL985LC,1.7,400,1.0,0.9967558118941822,0.8894966393169437,0.38683206613744026
att98atc,1.7,351,1.0,0.9998370488427238,0.9357942009948592,0.6499524487067054
att98atc,1.7,352,1.0,0.9602974149845013,0.8081634357592143,0.4458904764913925
att98atc,1.7,353,1.0,0.9177299923418462,0.6220456755142617,0.5111480966548555
att98atc,1.7,354,0.0017235727073118988,4.9615366963982976e-160,1.6611241364502448e-39,5.660360148767787e-05
att98atc,1.7,355,1.0,0.7605252159899946,0.46406674707813267,0.21005659955893824
att98atc,1.7,356,0.113975468975469,0.003027534480161894,0.04916769063203075,0.057990975459121324
att98atc,1.7,357,1.0,0.9998914506665976,0.9606849001545696,0.39805411035414007
att98atc,1.7,358,1.0,0.9935653898532405,0.7808339006143129,0.4159230715560524
att98atc,1.7,359,0.03660278412487863,6.357858626121835e-08,0.0026160127546620763,0.015171521133525096
att98atc,1.7,360,1.0,0.9999457889029298,0.981920647885679,0.5807551212452635
att98atc,1.7,361,1.0,0.5397022671169706,0.3281013992254549,0.34718040787413557
att98atc,1.7,362,0.004194830482213426,5.138035014172066e-57,1.5545436010534689e-15,0.0008323344369262825
att98atc,1.7,363,0.03660278412487863,6.357634750507259e-08,0.00236049665803647,0.01747298535443999
att98atc,1.7,364,1.0,0.993619728087334,0.8018073898825911,0.5367687357203503
att98atc,1.7,365,1.0,0.9998367945328563,0.925847928675829,0.6705360655468672
att98atc,1.7,366,0.5,0.4601346545741778,0.6031181254749474,0.38614751789185103
att98atc,1.7,367,0.04015677776725028,1.2715269501020432e-07,0.004727739304936199,0.04582172060569238
att98atc,1.7,368,1.0,0.9999455981682905,0.9741874338041906,0.6931292889813753
att98atc,1.7,369,1.0,0.8811631732469806,0.5055758559203846,0.4839310180804552
att98atc,1.7,370,0.00490851689468195,2.0552140056688266e-56,6.218174410174723e-15,0.001942000502238415
att98atc,1.7,371,0.0071602314700062565,3.2869204384208823e-34,5.175190449527476e-10,0.002638319521623209
att98atc,1.7,372,1.0,0.5000000635763475,0.15235824972015505,0.05589139080244613
att98atc,1.7,373,1.0,0.9540799670674615,0.6684054527923394,0.34870110558565875
att98atc,1.7,374,1.0,0.9968095143726362,0.887796006959638,0.33014087509835105
att98atc,1.7,375,0.41666666666666663,0.2969837400557286,0.40051378155588285,0.13867484492311713
att98atc,1.7,376,1.0,0.9544047249741772,0.750452603683568,0.29850378279097994
att98atc,1.7,377,1.0,0.9176216337341282,0.589418124235797,0.32066829926763063
att98atc,1.7,378,0.021133939867608743,1.1193781073788747e-12,0.00013169225969190783,0.006641349780828906
att98atc,1.7,379,0.021133939867608743,1.1193780778097247e-12,0.00012831978278864706,0.003224216044398547
att98atc,1.7,380,1.0,0.6875542110858762,0.284712271115186,0.34014137720680343
att98atc,1.7,381,0.41666666666666663,0.18750006357746685,0.12042519297187186,0.027150841370662173
att98atc,1.7,382,1.0,0.9904840893137994,0.7304941900193684,0.48203212347757945
att98atc,1.7,383,0.41666666666666663,0.22395833333557208,0.19719046467145168,0.015149179432412615
att98atc,1.7,384,0.20555555555555557,0.04262157016001944,0.20144488914571992,0.19975966126074593
att98atc,1.7,385,1.0,0.9999455345908237,0.9717053649047673,0.5610574212193092
att98atc,1.7,386,0.41666666666666663,0.18750006357746685,0.12042519297187648,0.0503558038929983
att98atc,1.7,387,1.0,0.6905273437533581,0.31028933936045006,0.11620726418229214
att98atc,1.7,388,0.20555555555555557,0.039485867814614606,0.12828784060988005,0.04681367250153187
att98atc,1.7,389,0.41666666666666663,0.1875,0.11793862398646446,0.0031039014851312633
att98atc,1.7,390,1.0,0.9995659298403538,0.8499526806721507,0.20759785007933995
att98atc,1.7,391,0.23333333333333334,0.0791884528189195,0.3188299505975686,0.14054679664214217
att98atc,1.7,392,1.0,0.6216474533043742,0.6230798162134493,0.44344976199049224
att98atc,1.7,393,1.0,0.996646881109411,0.8368143516444448,0.23218563043183787
att98atc,1.7,394,1.0,0.5364583333333334,0.22899182916003194,0.08758822063395114
att98atc,1.7,395,1.0,0.5486763212408444,0.4382467936413645,0.14477004836890564
att98atc,1.7,396,1.0,0.9999454074336511,0.9664620984957978,0.5139104378567052
att98atc,1.7,397,1.0,0.5365124808417427,0.2432811563113006,0.07733873766547032
att98atc,1.7,398,0.012265147857632752,9.856383386231298e-21,1.1239864629598628e-06,0.0015276770337805657
att98atc,1.7,399,0.41666666666666663,0.18766269683845352,0.17115357964582145,0.16532683426666164
att98atc,1.7,400,1.0,0.9967015372375553,0.8710142113573076,0.4548033749322732
att98atdc,1.7,351,1.0,0.9967013465029159,0.8632877468872655,0.5794692066834696
att98atdc,1.7,352,1.0,0.9573242187451492,0.7807515205658712,0.482801649689055
att98atdc,1.7,353,1.0,0.9907548904489838,0.8062474883737195,0.5560968940263318
att98atdc,1.7,354,1.0,0.8001733991905745,0.6320414137367081,0.11925309139891178
att98atdc,1.7,355,1.0,0.9145940356798576,0.5381555684029989,0.2236342081407014
att98atdc,1.7,356,0.113975468975469,0.0030274073297056397,0.04470671039347017,0.050076810660651234
att98atdc,1.7,357,1.0,0.8063369538911624,0.7653897333690763,0.40445061295792917
att98atdc,1.7,358,1.0,0.9936196009379973,0.7974792279602471,0.4498248976225139
att98atdc,1.7,359,1.0,0.5425131479893865,0.31802028852854564,0.14696972940340342
att98atdc,1.7,360,1.0,0.9999456617524736,0.9774607916335754,0.5761807065805109
att98atdc,1.7,361,0.41666666666666663,0.22720226711697047,0.29603889922545484,0.2823655930593208
att98atdc,1.7,362,1.0,0.5395942899841282,0.3115751233423772,0.13909339644399527
att98atdc,1.7,363,0.0710346179257428,0.00010829501681857638,0.028575283378183682,0.02669741659714071
att98atdc,1.7,364,1.0,0.809093051484978,0.7166421482979648,0.5315599926214849
att98atdc,1.7,365,1.0,0.9998368581181588,0.9292259901519044,0.7587236495425409
att98atdc,1.7,366,0.5,0.49378223419450645,0.6976774788112439,0.44631821772889985
att98atdc,1.7,367,1.0,0.9997827741760226,0.9161490343301633,0.19383001245307827
att98atdc,1.7,368,1.0,0.9999455981649324,0.9738035994773273,0.663031691104913
att98atdc,1.7,369,1.0,0.7300674226482521,0.4547013530346333,0.4264646132490392
att98atdc,1.7,370,1.0,0.9541883892436913,0.7024817749293195,0.18453777854573333
att98atdc,1.7,371,1.0,0.5000542110847569,0.16664645236743383,0.0865288365514426
att98atdc,1.7,372,1.0,0.990592257177923,0.754357472490695,0.2750340408888079
att98atdc,1.7,373,1.0,0.9510525597433527,0.6243437143072174,0.3255956922745086
att98atdc,1.7,374,1.0,0.9966472625742122,0.8517573682375986,0.3243563054661267
att98atdc,1.7,375,1.0,0.7607418060292285,0.5218510443256834,0.1970477491673443
att98atdc,1.7,376,1.0,0.7333116107529504,0.5650572633941993,0.4138952259077479
att98atdc,1.7,377,1.0,0.9145943535604757,0.5498151180163148,0.3087565392182841
att98atdc,1.7,378,0.41666666666666663,0.22406662835351002,0.2258929438459673,0.053797742333861066
att98atdc,1.7,379,0.021133939867608743,1.1193780778097247e-12,0.00012831978279020164,0.009259049640217325
att98atdc,1.7,380,1.0,0.6875542110858762,0.284712271115186,0.34014137720680343
att98atdc,1.7,381,1.0,0.5000000635763475,0.15235937370660546,0.05183232269419232
att98atdc,1.7,382,1.0,0.9145941628325527,0.5428653171968062,0.35730316058760253
att98atdc,1.7,383,0.20555555555555557,0.03953988817032888,0.13785954536943906,0.016931254500386746
att98atdc,1.7,384,0.23333333333333334,0.07902581956129098,0.26850563880456013,0.2094868884833602
att98atdc,1.7,385,1.0,0.9998370488438432,0.9359281432975485,0.4803639926234549
att98atdc,1.7,386,0.20555555555555557,0.03645833333445271,0.0791235203846904,0.03781149869049886
att98atdc,1.7,387,1.0,0.8751083586010018,0.4177180140300355,0.17045657431399483
att98atdc,1.7,388,1.0,0.7697698805009812,0.6406530369444411,0.3981320959712309
att98atdc,1.7,389,0.06420692358514855,5.421108475679324e-05,0.01664532734593749,0.0009973040254832983
att98atdc,1.7,390,1.0,0.9998911327759049,0.9478502334946426,0.3557098765100201
att98atdc,1.7,391,1.0,0.9969724019278193,0.9466472117659944,0.43718026725162634
att98atdc,1.7,392,1.0,0.9937283409937259,0.8430811491275982,0.4859190618957868
att98atdc,1.7,393,1.0,0.9965927335976436,0.8221411896487991,0.19936312955652197
att98atdc,1.7,394,1.0,0.687554147510648,0.282481218743917,0.13342069950550095
att98atdc,1.7,395,0.41666666666666663,0.26041704813146793,0.29085406058761054,0.09964174382423774
att98atdc,1.7,396,1.0,0.9998911963511331,0.9500734107154274,0.4881732203585601
att98atdc,1.7,397,0.41666666666666663,0.22401248084174263,0.21121753387738854,0.0675692546406242
att98atdc,1.7,398,1.0,0.9572697533471667,0.7537513464514752,0.24910805806778172
att98atdc,1.7,399,1.0,0.5397566689408442,0.3529943391128275,0.20600368973002556
att98atdc,1.7,400,1.0,0.9602973514081538,0.8057928159777696,0.4287775726404631
att98atde,1.7,351,1.0,0.9998369216933869,0.9314626634905154,0.6423899669094593
att98atde,1.7,352,1.0,0.769607565136284,0.6034324045433416,0.4466158944723498
att98atde,1.7,353,1.0,0.9935657077394555,0.7931507911622359,0.44979017088667295
att98atde,1.7,354,1.0,0.9541882620988319,0.6986601373515018,0.12966507416814804
att98atde,1.7,355,1.0,0.7664715448990673,0.5173089934652416,0.1939679479876507
att98atde,1.7,356,0.06420692358514855,5.421108699554945e-05,0.016908710830280102,0.056088431339922355
att98atde,1.7,357,1.0,0.9604599210927928,0.8541449732883424,0.40159766651058754
att98atde,1.7,358,1.0,0.951160791187182,0.6509569502833297,0.38713152461529093
att98atde,1.7,359,0.23333333333333334,0.07297100490635722,0.17960549249111382,0.09195726797830561
att98atde,1.7,360,1.0,0.9969722747851987,0.943094585367559,0.560242587068841
att98atde,1.7,361,0.5,0.37824393378363713,0.3349845711004549,0.3209611022520289
att98atde,1.7,362,0.23333333333333334,0.0789715449001867,0.24949531316205584,0.09051759554408963
att98atde,1.7,363,0.113975468975469,0.0030274709038143888,0.04680607102256627,0.03348129108181077
att98atde,1.7,364,1.0,0.9541881985191263,0.6959090557201023,0.5280704046596996
att98atde,1.7,365,1.0,0.9999455345863462,0.9711785943134614,0.896255690476618
att98atde,1.7,366,0.5,0.4602430767448107,0.63653485456426,0.44783182206554584
att98atde,1.7,367,1.0,0.9998371124190714,0.9381524553726599,0.23144255878965883
att98atde,1.7,368,1.0,0.9999455345897043,0.9715691751466762,0.6181251300909782
att98atde,1.7,369,1.0,0.7634983486563572,0.4895031218566946,0.447283625564371
att98atde,1.7,370,1.0,0.8032551447465383,0.6968267525710385,0.18571371402275025
att98atde,1.7,371,1.0,0.5000001907290426,0.1570747450202997,0.08732806719625767
att98atde,1.7,372,1.0,0.996646881103814,0.8361761267599674,0.33943713344149185
att98atde,1.7,373,1.0,0.914648310340962,0.557152398445213,0.2816896440116052
att98atde,1.7,374,1.0,0.9936741299078496,0.8263086285729198,0.33078941761930636
att98atde,1.7,375,1.0,0.9116753048317717,0.5369457975804308,0.2228512625059222
att98atde,1.7,376,1.0,0.7333114835968972,0.5599625531819726,0.4217372093696623
att98atde,1.7,377,1.0,0.9147025214245992,0.5736716565688758,0.3211325041994358
att98atde,1.7,378,1.0,0.5061089621700594,0.2539605120077624,0.1011885492859621
att98atde,1.7,379,0.012265147857632752,9.856383386231298e-21,1.1239864629598628e-06,0.006103258336069975
att98atde,1.7,380,1.0,0.5394858042360284,0.2756707033512405,0.31466015556498445
att98atde,1.7,381,1.0,0.5030274073263475,0.19432062654113777,0.061060494051805615
att98atde,1.7,382,1.0,0.9116749869477955,0.5248889216625863,0.3464203822377307
att98atde,1.7,383,0.41666666666666663,0.22703988817144824,0.25592311821433367,0.024781221810340842
att98atde,1.7,384,0.23333333333333334,0.07907990348999464,0.2800540027901905,0.1882060662538198
att98atde,1.7,385,1.0,0.9998911963544912,0.9504741110494118,0.5327326658619861
att98atde,1.7,386,0.20555555555555557,0.036458333335572086,0.07925071773355918,0.04143872029408907
att98atde,1.7,387,1.0,0.8750544018171574,0.4099912767543827,0.16052372080399693
att98atde,1.7,388,1.0,0.9571616490616295,0.7325029460206166,0.42592981991972106
att98atde,1.7,389,0.04015677776725028,1.2715269501010577e-07,0.00471649633518612,0.0008217272755402589
att98atde,1.7,390,1.0,0.999565866260648,0.8472060970566894,0.15709643696945652
att98atde,1.7,391,1.0,0.99994559816941,0.9743247568640581,0.4505887718577058
att98atde,1.7,392,1.0,0.9968097051016788,0.8948662549990476,0.5000187068026465
att98atde,1.7,393,1.0,0.9966470718317372,0.8431180529465343,0.2168860892185235
att98atde,1.7,394,0.41666666666666663,0.22395839691191957,0.19954421585816717,0.07056806215152671
att98atde,1.7,395,0.41666666666666663,0.22703995175003452,0.25854363312505263,0.06807261087361087
att98atde,1.7,396,1.0,0.9999451531304998,0.9572857453909945,0.4571880597489076
att98atde,1.7,397,0.41666666666666663,0.230067295495557,0.29999160165325117,0.15858755529688603
att98atde,1.7,398,1.0,0.9908088472160375,0.8120235730788495,0.24163236606505561
att98atde,1.7,399,0.41666666666666663,0.19387976329293075,0.29620943735425354,0.20210397971250896
att98atde,1.7,400,1.0,0.9633246315885224,0.846172481190124,0.4957622200356259
bbn1,1.7,351,1.0,0.9968096415174956,0.8915951492827211,0.5327997903476713
bbn1,1.7,352,0.5,0.45126927693864,0.5372598283282112,0.2704804279983518
bbn1,1.7,353,1.0,0.7728514353469317,0.7005495650817276,0.33997995198502523
bbn1,1.7,354,0.41666666666666663,0.2698784934096118,0.5321980589643882,0.30763959889762627
bbn1,1.7,355,1.0,0.7666338602716002,0.5554582275058388,0.22927096989297954
bbn1,1.7,356,0.113975468975469,0.003081554838114928,0.058992665585350094,0.055314170400764556
bbn1,1.7,357,1.0,0.923947376672464,0.758253421567113,0.3410326131884491
bbn1,1.7,358,1.0,0.7302839491111386,0.5101397711408325,0.31865862278123014
bbn1,1.7,359,0.12686507936507938,0.006054687504477513,0.08443915986468534,0.050126716399041475
bbn1,1.7,360,1.0,0.9937823613438431,0.8520123836173364,0.3604387171788975
bbn1,1.7,361,0.5,0.454025501675076,0.4920682442024988,0.4755163427668971
bbn1,1.7,362,0.41666666666666663,0.3060655805744473,0.5190627881718564,0.2361810814037308
bbn1,1.7,363,0.12686507936507938,0.0061089621611043,0.10292945728210558,0.0893043839065897
bbn1,1.7,364,1.0,0.8062823613393656,0.7335481073333382,0.5746796673199596
bbn1,1.7,365,1.0,0.9999456617379217,0.9757656468794004,0.930180607627993
bbn1,1.7,366,1.0,0.9632702933477125,0.824422333446477,0.5246167858861593
bbn1,1.7,367,1.0,0.9936740027529158,0.821326498710401,0.19781035916831474
bbn1,1.7,368,1.0,0.9999996821048299,0.9866261730217333,0.7487169110654859
bbn1,1.7,369,1.0,0.6906899134290423,0.35760705601300785,0.3241935532623674
bbn1,1.7,370,1.0,0.7728511810303479,0.6898288801902539,0.26020533763379905
bbn1,1.7,371,0.41666666666666663,0.1875,0.11793862502149474,0.034244117318140345
bbn1,1.7,372,1.0,0.5000542110847569,0.16664532838097246,0.02832356337000361
bbn1,1.7,373,1.0,0.8781899134324004,0.47593176436932194,0.22973451895517474
bbn1,1.7,374,0.20555555555555557,0.03954033321819395,0.15591499974413825,0.23123633238381272
bbn1,1.7,375,1.0,0.9237849977202256,0.7173519720758408,0.42642914797371406
bbn1,1.7,376,0.41666666666666663,0.18750006357858623,0.12055238825068318,0.010116785650878729
bbn1,1.7,377,1.0,0.9147024578572068,0.5723388416420682,0.3772703233353191
bbn1,1.7,378,0.20555555555555557,0.03645833333445271,0.07912239691574646,0.011978788958032935
bbn1,1.7,379,1.0,0.6906359566485561,0.35026640155465416,0.2839902340939524
bbn1,1.7,380,1.0,0.500000127152695,0.1547187448256247,0.19270394311174824
bbn1,1.7,381,1.0,0.5000000000011193,0.15012944480428186,0.04941614632674834
bbn1,1.7,382,1.0,0.9844836764782617,0.6659590921206351,0.4886607111542279
bbn1,1.7,383,0.41666666666666663,0.1936631096706329,0.23528123277429172,0.02475733953112214
bbn1,1.7,384,0.20555555555555557,0.03970252142683802,0.18805554617744225,0.21110098305447614
bbn1,1.7,385,1.0,0.7302298651846737,0.4988581574237742,0.2769805467600292
bbn1,1.7,386,0.20555555555555557,0.0364584604882671,0.08396721251619903,0.05210564839867444
bbn1,1.7,387,0.5,0.4906465954209715,0.6263665186406693,0.2650616570036736
bbn1,1.7,388,1.0,0.7665255652570204,0.5271395857632983,0.19875380784929428
bbn1,1.7,389,0.41666666666666663,0.22395833333333334,0.1969293281250015,0.004614738135674798
bbn1,1.7,390,1.0,0.9999454710099986,0.9688372178456778,0.43747796250822535
bbn1,1.7,391,1.0,0.7242293251886054,0.42871506914666363,0.1816622424911988
bbn1,1.7,392,1.0,0.9573240915868573,0.7753720576710897,0.39441776570836695
bbn1,1.7,393,1.0,0.7604710049074767,0.44767018776992173,0.0855103170599799
bbn1,1.7,394,1.0,0.6875000000011193,0.26806694376924844,0.11656172865759538
bbn1,1.7,395,0.41666666666666663,0.23623059590194875,0.42519124991207236,0.27733631531389896
bbn1,1.7,396,1.0,0.9999452167046086,0.9593884784969973,0.4774512955404314
bbn1,1.7,397,0.5,0.37521671719192895,0.2983847854744281,0.19383775425231933
bbn1,1.7,398,1.0,0.9968097686746682,0.8968361718589044,0.3492735472542
bbn1,1.7,399,1.0,0.736284806987825,0.5919581417366306,0.2628504819389405
bbn1,1.7,400,1.0,0.9967015372341972,0.8706270040360232,0.40439749342243053
Brkly24,1.7,351,1.0,0.9907004886217521,0.7809527210608104,0.2908507804411848
Brkly24,1.7,352,1.0,0.7332031249947761,0.5279788493078895,0.03884585699421013
Brkly24,1.7,353,0.5,0.4145942264256907,0.3971708568433873,0.36639519823754896
Brkly24,1.7,354,0.113975468975469,0.003081554838114928,0.05899266765543249,0.018870701682766975
Brkly24,1.7,355,1.0,0.5396481831871475,0.3164337047611547,0.0986849630985834
Brkly24,1.7,356,0.06420692358514855,5.421108587617131e-05,0.016773647128723028,0.011812606555160705
Brkly24,1.7,357,1.0,0.996972211205493,0.9403524961454177,0.3218964252086642
Brkly24,1.7,358,1.0,0.7301215701600194,0.46937676507328063,0.20444153818229197
Brkly24,1.7,359,0.20555555555555557,0.03948567708557209,0.12121197108560601,0.033303177861569944
Brkly24,1.7,360,1.0,0.9967012829265683,0.860936250918729,0.3280566512276858
Brkly24,1.7,361,0.41666666666666663,0.23304049173602837,0.32752958762141765,0.2921218638106249
Brkly24,1.7,362,0.20555555555555557,0.04554042816191959,0.20749610102177413,0.08364452548380713
Brkly24,1.7,363,0.06420692358514855,5.421108475679324e-05,0.016645327863454976,0.016650614133283375
Brkly24,1.7,364,1.0,0.6246744791670398,0.652596980633684,0.5171302918280517
Brkly24,1.7,365,1.0,0.9998370488416044,0.9356602597272183,0.7660291398599167
Brkly24,1.7,366,1.0,0.8031468497330779,0.6686397994655524,0.40242048681402437
Brkly24,1.7,367,0.20555555555555557,0.042675526940505595,0.2087821711271862,0.06766784645099069
Brkly24,1.7,368,1.0,0.9938905292046085,0.8754682171782496,0.40127542592106613
Brkly24,1.7,369,1.0,0.6906357659217524,0.34344717263098457,0.28450040983122205
Brkly24,1.7,370,0.113975468975469,0.003027534481281272,0.049299387031884266,0.05522215180931479
Brkly24,1.7,371,0.0071602314700062565,3.2869204384208823e-34,5.17517490409147e-10,0.0019139169298693515
Brkly24,1.7,372,1.0,0.5030273437533581,0.19234733875692706,0.0375973558102885
Brkly24,1.7,373,1.0,0.9207029342634949,0.6385905851718493,0.3193396703753385
Brkly24,1.7,374,1.0,0.8844074884976576,0.6198760974980628,0.2741451219592006
Brkly24,1.7,375,0.41666666666666663,0.30920121934574335,0.5901171020491308,0.21469320817558502
Brkly24,1.7,376,0.41666666666666663,0.19052740732858622,0.16251701511466038,0.01592839964132193
Brkly24,1.7,377,1.0,0.6966365602209718,0.4227823508584109,0.2669982054996227
Brkly24,1.7,378,0.03660278412487863,6.357634750507259e-08,0.00236049665803647,0.005315917841154543
Brkly24,1.7,379,1.0,0.5000000635763475,0.15235824868511041,0.0702363641618603
Brkly24,1.7,380,0.20555555555555557,0.03953988816809013,0.137599533844476,0.12179345746277281
Brkly24,1.7,381,0.41666666666666663,0.18750006357858623,0.12055351171962858,0.026831965488967647
Brkly24,1.7,382,0.5,0.4236761305039662,0.5161353166113333,0.33172993884632523
Brkly24,1.7,383,0.20555555555555557,0.042567231919209504,0.1796902335533558,0.017781148103322694
Brkly24,1.7,384,1.0,0.5455945756736871,0.37217039217905074,0.2094394336817621
Brkly24,1.7,385,1.0,0.9602429495831606,0.7807805466467552,0.24767310003726986
Brkly24,1.7,386,0.06420692358514855,5.421108587617134e-05,0.016777020123142212,0.030706916028407555
Brkly24,1.7,387,0.41666666666666663,0.22709409925508564,0.272445751402471,0.11606164211353875
Brkly24,1.7,388,0.41666666666666663,0.1875542746611043,0.13694332452148522,0.022374689651500548
Brkly24,1.7,389,0.5,0.37808149125952867,0.2922527788872226,0.013760899261084345
Brkly24,1.7,390,1.0,0.960188547768242,0.7569254079913749,0.08866656156927359
Brkly24,1.7,391,1.0,0.6906358295003386,0.34607442990791487,0.07539345444659976
Brkly24,1.7,392,1.0,0.9936740027551546,0.8215921291326356,0.432353720937292
Brkly24,1.7,393,0.5,0.45099815792619535,0.45023980657908413,0.0613101144357225
Brkly24,1.7,394,0.113975468975469,0.003081491259528667,0.05637665334820864,0.018974732804555652
Brkly24,1.7,395,0.20555555555555557,0.03645839691415835,0.08186673152326095,0.029996849856455333
Brkly24,1.7,396,1.0,0.9997826470222083,0.9112963409916525,0.3116535756693994
Brkly24,1.7,397,0.20555555555555557,0.03651248084174262,0.09327890782087438,0.043300218292500865
Brkly24,1.7,398,0.113975468975469,0.003027470904933767,0.04693889037381517,0.018400170237070277
Brkly24,1.7,399,0.41666666666666663,0.22428347269589535,0.2928614626210574,0.11003540360302858
Brkly24,1.7,400,1.0,0.9572157329992881,0.7450846220201114,0.3470787966576224
Brkly25,1.7,351,1.0,0.9904298146605307,0.7123989698985236,0.30773158504230363
Brkly25,1.7,352,1.0,0.5030273437522387,0.19222014399564244,0.009681910466546137
Brkly25,1.7,353,0.5,0.41778433057146236,0.4925002574388118,0.26373835363709325
